,file,Quantile,Quantile_Probabilistique,Otsu,2sigma,ksigma,Ajust. 2sigma,Ajust. Quantile,POT
0,Lorentz_Qboard_results/Lorentz_nq3_iahead10_ncl5_thbounds1.parquet,0.03916336475414215,0.03916336475414215,0.5762939284377161,0.0562001677607801,0.22711241735835078,0.3659172822312734,0.03916336475414215,0.008804168951357638
1,Lorentz_Qboard_results/Lorentz_nq50_iahead30_ncl50_thbounds1.parquet,0.9592895020451024,0.9592895020451024,0.877849970451949,0.966853900475543,0.9291692784812312,0.9036867031840831,0.9592895020451024,0.9606560307734962
2,Lorentz_Qboard_results/Lorentz_nq30_iahead50_ncl50_thbounds0.parquet,0.9944257286264689,0.9944257286264689,0.8818198921492582,1.0005866614736703,0.9721874634889759,0.9301412904119295,0.9934450726799965,1.0005866614736703
3,Lorentz_Qboard_results/Lorentz_nq5_iahead50_ncl5_thbounds1.parquet,0.7697562541067052,0.7697562541067052,0.9996327604678602,0.879410406439122,0.9796185126816803,0.9881696881108503,0.7864225749103355,0.6785291299102915
4,Lorentz_Qboard_results/Lorentz_nq8_iahead50_ncl10_thbounds1.parquet,0.8681875424574574,0.8681875424574574,0.9796027752586495,0.9444552407191917,0.9986102163227848,0.9923518418769044,0.8383516166983438,0.8079341889665252
5,Lorentz_Qboard_results/Lorentz_nq5_iahead2_ncl10_thbounds1.parquet,0.23012030867807576,0.23012030867807576,0.5873604029476037,0.275462368755206,0.4037271092170572,0.5438699165357348,0.10906257555618325,0.17705100128154774
6,Lorentz_Qboard_results/Lorentz_nq50_iahead2_ncl20_thbounds1.parquet,0.9879389048414536,0.9879389048414536,0.9735031302892443,0.9951978769833562,0.9875026870872438,0.9532835364907922,0.9939504933899094,0.9886834065708251
7,Lorentz_Qboard_results/Lorentz_nq50_iahead20_ncl20_thbounds1.parquet,0.8929821946090234,0.8929821946090234,0.8235271160076862,0.9099987054591745,0.8731791271877919,0.8422438915957698,0.8923497620004813,0.8942497529769334
8,Lorentz_Qboard_results/Lorentz_nq20_iahead10_ncl5_thbounds0.parquet,0.977323934431535,0.977323934431535,0.8861971506219083,0.9911615579384323,0.973635302337409,0.9173305648427916,0.9794056652025448,0.9298957605077439
9,Lorentz_Qboard_results/Lorentz_nq30_iahead2_ncl10_thbounds0.parquet,0.9551049627091941,0.9551049627091941,0.9842241611323602,0.9340531875990885,0.9532818800433868,0.975918420261115,0.9551049627091941,0.9561737127186455
10,Lorentz_Qboard_results/Lorentz_nq50_iahead50_ncl5_thbounds1.parquet,0.9968127382276728,0.9968127382276728,0.9339945655353032,0.995331317786011,0.9860377740267525,0.9550641882964575,0.9968127382276728,0.9968127382276728
11,Lorentz_Qboard_results/Lorentz_nq20_iahead10_ncl3_thbounds1.parquet,0.977323934431535,0.977323934431535,0.8861971506219083,0.9911615579384323,0.973635302337409,0.9173305648427916,0.9794056652025448,0.9298957605077439
12,Lorentz_Qboard_results/Lorentz_nq30_iahead10_ncl5_thbounds0.parquet,0.9922432230751923,0.9922432230751923,0.8762932449504465,0.9875219274650707,0.9516087339174956,0.9024236170952994,0.9930344982335483,0.9996116752847105
13,Lorentz_Qboard_results/Lorentz_nq8_iahead50_ncl50_thbounds0.parquet,0.5196942844095528,0.5196942844095528,0.9891426578145097,0.8913567609464147,0.9882449089664938,0.9948492463640927,0.7103685384087375,0.436487446582512
14,Lorentz_Qboard_results/Lorentz_nq5_iahead50_ncl20_thbounds1.parquet,0.7697562541067052,0.7697562541067052,0.9996327604678602,0.879410406439122,0.9796185126816803,0.9881696881108503,0.7864225749103355,0.6785291299102915
15,Lorentz_Qboard_results/Lorentz_nq30_iahead2_ncl5_thbounds1.parquet,0.9551049627091941,0.9551049627091941,0.9842241611323602,0.9340531875990885,0.9532818800433868,0.975918420261115,0.9551049627091941,0.9561737127186455
